Date,Open,High,Low,Close,Adj Close,Volume
2019-04-04,463.000000,469.899994,459.500000,465.600006,458.405518,4151406
2019-04-05,467.100006,470.000000,461.500000,463.149994,455.993378,2205935
2019-04-08,464.600006,467.200012,460.450012,462.450012,455.304199,2274003
2019-04-09,457.250000,472.399994,454.799988,470.950012,463.672852,4345243
2019-04-10,468.000000,479.899994,467.350006,471.950012,464.657410,3887388
2019-04-11,465.250000,470.899994,461.600006,465.549988,458.356293,4429596
2019-04-12,467.000000,468.500000,462.299988,465.049988,457.863983,3332732
2019-04-15,465.299988,466.799988,457.500000,458.649994,451.562927,3770497
2019-04-16,459.450012,464.500000,458.649994,462.549988,455.402649,2825105
2019-04-18,463.899994,466.000000,456.700012,463.200012,456.042603,3567327
2019-04-22,464.000000,465.049988,452.399994,454.500000,447.477051,1828896
2019-04-23,453.000000,472.399994,453.000000,468.549988,461.309906,5292341
2019-04-24,469.100006,470.000000,462.500000,469.350006,462.097595,2821522
2019-04-25,465.250000,474.600006,459.500000,461.000000,453.876587,5244937
2019-04-26,464.000000,469.399994,462.600006,464.100006,456.928711,2903286
2019-04-30,464.000000,464.000000,446.000000,457.649994,450.578369,6586352
2019-05-02,456.950012,461.700012,450.500000,452.200012,445.212555,3732218
2019-05-03,455.000000,456.200012,448.850006,453.250000,446.246368,2585548
2019-05-06,448.000000,455.899994,446.450012,453.149994,446.147888,3104707
2019-05-07,456.000000,456.000000,446.450012,448.200012,441.274414,4189396
2019-05-08,447.750000,449.850006,433.450012,439.149994,432.364227,4885249
2019-05-09,436.000000,442.700012,431.549988,439.350006,432.561127,3550114
2019-05-10,437.000000,442.649994,434.450012,437.750000,430.985870,3482485
2019-05-13,437.750000,437.750000,344.549988,398.100006,391.948578,24079258
2019-05-14,406.049988,424.500000,403.250000,419.450012,412.968658,18797497
2019-05-15,420.000000,424.500000,407.100006,409.750000,403.418518,7581005
2019-05-16,411.500000,419.600006,379.049988,412.399994,406.027557,25156049
2019-05-17,409.049988,416.000000,401.700012,409.100006,402.778564,7747301
2019-05-20,420.000000,429.000000,410.200012,413.500000,407.110565,3809738
2019-05-21,414.200012,423.750000,405.649994,408.850006,402.532440,6228488
2019-05-22,409.000000,423.549988,408.000000,421.200012,414.691589,7277731
2019-05-23,425.000000,427.000000,410.200012,412.950012,406.569092,5906044
2019-05-24,416.700012,418.000000,411.649994,415.750000,409.325806,3010407
2019-05-27,416.950012,421.500000,411.549988,414.850006,408.439697,3886561
2019-05-28,417.000000,420.500000,410.200012,412.750000,406.372131,7987111
2019-05-29,418.049988,427.799988,403.549988,423.799988,417.251404,28086149
