Date,Open,High,Low,Close,Adj Close,Volume
2018-12-17,159.399994,164.699997,158.250000,163.899994,163.899994,10161735
2018-12-18,162.850006,165.550003,162.000000,164.899994,164.899994,7217556
2018-12-19,165.899994,170.149994,164.250000,167.600006,167.600006,8764402
2018-12-20,165.399994,168.399994,164.449997,167.250000,167.250000,5066318
2018-12-21,168.000000,172.850006,163.199997,164.649994,164.649994,11096129
2018-12-24,164.350006,164.750000,157.800003,159.250000,159.250000,8042316
2018-12-26,156.000000,163.350006,153.500000,162.300003,162.300003,11417086
2018-12-27,163.500000,165.000000,157.649994,158.500000,158.500000,9427164
2018-12-28,159.750000,163.449997,159.149994,161.050003,161.050003,8011422
2018-12-31,162.500000,166.649994,161.600006,164.899994,164.899994,12798461
2019-01-01,165.899994,165.899994,161.500000,162.899994,162.899994,6180841
2019-01-02,160.000000,160.949997,157.000000,158.199997,158.199997,11623258
2019-01-03,157.350006,157.550003,145.600006,146.500000,146.500000,19207999
2019-01-04,147.949997,153.949997,144.649994,152.350006,152.350006,17599050
2019-01-07,155.000000,157.000000,151.050003,152.199997,152.199997,8738534
2019-01-08,152.399994,158.300003,150.649994,157.750000,157.750000,11124085
2019-01-09,158.500000,158.850006,149.300003,151.800003,151.800003,14192956
2019-01-10,152.399994,153.600006,148.850006,149.699997,149.699997,9809472
2019-01-11,150.949997,152.500000,148.000000,148.800003,148.800003,9703598
2019-01-14,148.500000,148.899994,143.500000,144.000000,144.000000,10777718
2019-01-15,144.949997,147.399994,143.000000,146.899994,146.899994,12155311
2019-01-16,147.250000,148.699997,145.800003,146.649994,146.649994,6711156
2019-01-17,147.199997,148.199997,144.699997,146.050003,146.050003,7752732
2019-01-18,146.500000,147.500000,144.600006,145.649994,145.649994,7490296
2019-01-21,146.000000,149.100006,143.350006,144.300003,144.300003,7896039
2019-01-22,144.100006,144.350006,135.600006,137.750000,137.750000,14522792
2019-01-23,137.500000,142.149994,137.250000,139.500000,139.500000,11850565
2019-01-24,140.000000,142.500000,136.000000,141.649994,141.649994,10485698
2019-01-25,141.649994,144.399994,136.199997,137.399994,137.399994,9029891
2019-01-28,137.800003,138.699997,128.250000,132.250000,132.250000,11483485
2019-01-29,132.300003,133.649994,128.399994,129.750000,129.750000,8487468
2019-01-30,130.100006,132.800003,127.099998,129.949997,129.949997,12665753
2019-01-31,131.399994,135.800003,127.599998,135.100006,135.100006,15416477
2019-02-01,135.149994,137.600006,128.350006,129.699997,129.699997,12565471
2019-02-04,129.500000,131.800003,125.199997,130.850006,130.850006,12672881
2019-02-05,131.350006,131.899994,126.750000,129.100006,129.100006,8596457
2019-02-06,129.800003,136.000000,123.250000,135.149994,135.149994,13016806
2019-02-07,134.350006,138.000000,132.399994,136.300003,136.300003,8611873
2019-02-08,134.949997,135.850006,128.050003,130.050003,130.050003,7553482
